1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|5|6|25900940|+|0.041
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|6||25900762|-|1
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|6||25900805|-|4
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|6||25900810|-|12
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|6||25900810|+|4
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|6||25900812|+|1
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|6||25900853|-|4
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|6||25900853|+|4
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|6||25900854|+|4
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|6||25900883|+|2
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|6||25900942|+|11
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|6||25900944|+|1
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|6|7|25900792|-|0.1444
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|6|7|25900940|+|0.0361
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|7||25900761|+|1
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|7||25900762|-|1
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|7||25900810|-|8
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|7||25900810|+|2
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|7||25900812|+|1
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|7||25900828|*-|3
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|7||25900828|*+|3
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|7||25900853|-|2
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|7||25900853|+|2
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|7||25900854|+|2
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|7||25900883|+|2
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|7||25900942|+|9
